date,time,azimuth,elevation,plot_x,plot_y
2025-04-11,19:45,115.69,-8.46,0.3961,0.1906
2025-04-11,20:00,118.82,-10.51,0.3723,0.2049
2025-04-11,20:15,122.02,-12.50,0.3482,0.2177
2025-04-11,20:30,125.28,-14.43,0.3241,0.2293
2025-04-11,20:45,128.62,-16.27,0.2999,0.2395
2025-04-11,21:00,132.03,-18.03,0.2757,0.2485
2025-04-11,21:15,135.53,-19.70,0.2517,0.2564
2025-04-11,21:30,139.12,-21.26,0.2278,0.2632
2025-04-11,21:45,142.80,-22.72,0.2042,0.2690
2025-04-11,22:00,146.57,-24.05,0.1808,0.2739
2025-04-11,22:15,150.43,-25.26,0.1577,0.2780
2025-04-11,22:30,154.38,-26.33,0.1349,0.2813
2025-04-11,22:45,158.40,-27.25,0.1124,0.2839
2025-04-11,23:00,162.49,-28.02,0.0902,0.2859
2025-04-11,23:15,166.65,-28.64,0.0682,0.2875
2025-04-11,23:30,170.85,-29.09,0.0464,0.2885
2025-04-11,23:45,175.09,-29.37,0.0248,0.2891
2025-04-12,00:00,179.42,-29.12,0.0029,0.2920
2025-04-12,00:15,183.66,-29.06,-0.0187,0.2919
2025-04-12,00:30,187.89,-28.82,-0.0404,0.2913
2025-04-12,00:45,192.09,-28.42,-0.0622,0.2904
2025-04-12,01:00,196.24,-27.86,-0.0842,0.2890
2025-04-12,01:15,200.33,-27.14,-0.1064,0.2871
2025-04-12,01:30,204.36,-26.26,-0.1289,0.2846
2025-04-12,01:45,208.32,-25.23,-0.1517,0.2815
2025-04-12,02:00,212.19,-24.07,-0.1748,0.2777
2025-04-12,02:15,215.97,-22.78,-0.1981,0.2730
2025-04-12,02:30,219.67,-21.36,-0.2218,0.2674
2025-04-12,02:45,223.27,-19.83,-0.2456,0.2609
2025-04-12,03:00,226.79,-18.20,-0.2697,0.2533
2025-04-12,03:15,230.22,-16.47,-0.2939,0.2446
2025-04-12,03:30,233.57,-14.65,-0.3181,0.2347
2025-04-12,03:45,236.85,-12.76,-0.3423,0.2236
2025-04-12,04:00,240.06,-10.79,-0.3665,0.2111
2025-04-12,04:15,243.20,-8.76,-0.3905,0.1972
2025-04-12,04:30,246.29,-6.67,-0.4142,0.1819
2025-04-12,04:45,249.33,-4.53,-0.4375,0.1650
2025-04-12,05:00,252.33,-2.35,-0.4604,0.1466
2025-04-12,05:15,255.30,-0.13,-0.4827,0.1266
2025-04-12,05:30,258.25,2.11,-0.5043,0.1049
2025-04-12,05:45,261.18,4.38,-0.5250,0.0815
2025-04-12,06:00,264.11,6.67,-0.5448,0.0562
2025-04-12,06:15,267.04,8.98,-0.5634,0.0291
2025-04-12,06:30,269.98,11.28,-0.5806,0.0002
2025-04-12,06:45,272.95,13.59,-0.5963,-0.0308
2025-04-12,07:00,275.96,15.89,-0.6102,-0.0637
2025-04-12,07:15,279.00,18.18,-0.6221,-0.0986
2025-04-12,07:30,282.11,20.45,-0.6317,-0.1355
2025-04-12,07:45,285.28,22.69,-0.6387,-0.1745
2025-04-12,08:00,288.53,24.90,-0.6427,-0.2154
2025-04-12,08:15,291.87,27.07,-0.6434,-0.2583
2025-04-12,08:30,295.32,29.18,-0.6404,-0.3030
2025-04-12,08:45,298.89,31.24,-0.6331,-0.3494
2025-04-12,09:00,302.59,33.22,-0.6212,-0.3971
2025-04-12,09:15,306.43,35.13,-0.6041,-0.4460
2025-04-12,09:30,310.43,36.93,-0.5814,-0.4954
2025-04-12,09:45,314.60,38.64,-0.5525,-0.5448
2025-04-12,10:00,318.94,40.22,-0.5171,-0.5936
2025-04-12,10:15,323.45,41.66,-0.4750,-0.6408
2025-04-12,10:30,328.15,42.96,-0.4258,-0.6854
2025-04-12,10:45,333.01,44.10,-0.3698,-0.7262
2025-04-12,11:00,338.04,45.05,-0.3073,-0.7622
2025-04-12,11:15,343.21,45.82,-0.2390,-0.7920
2025-04-12,11:30,348.49,46.38,-0.1659,-0.8146
2025-04-12,11:45,353.85,46.74,-0.0893,-0.8291
2025-04-12,12:00,359.26,46.88,-0.0107,-0.8348
2025-04-12,12:15,4.68,46.80,0.0681,-0.8315
2025-04-12,12:30,10.06,46.50,0.1454,-0.8194
2025-04-12,12:45,15.37,45.99,0.2196,-0.7989
2025-04-12,13:00,20.57,45.28,0.2893,-0.7709
2025-04-12,13:15,25.64,44.37,0.3535,-0.7365
2025-04-12,13:30,30.55,43.29,0.4113,-0.6969
2025-04-12,13:45,35.29,42.03,0.4623,-0.6532
2025-04-12,14:00,39.85,40.62,0.5064,-0.6066
2025-04-12,14:15,44.24,39.08,0.5436,-0.5582
2025-04-12,14:30,48.45,37.41,0.5742,-0.5088
2025-04-12,14:45,52.49,35.63,0.5985,-0.4594
2025-04-12,15:00,56.38,33.75,0.6171,-0.4103
2025-04-12,15:15,60.12,31.79,0.6304,-0.3622
2025-04-12,15:30,63.72,29.75,0.6388,-0.3155
2025-04-12,15:45,67.20,27.65,0.6430,-0.2703
2025-04-12,16:00,70.57,25.50,0.6433,-0.2269
2025-04-12,16:15,73.85,23.30,0.6401,-0.1854
2025-04-12,16:30,77.04,21.06,0.6339,-0.1459
2025-04-12,16:45,80.16,18.80,0.6250,-0.1084
2025-04-12,17:00,83.22,16.52,0.6137,-0.0729
2025-04-12,17:15,86.24,14.22,0.6003,-0.0395
2025-04-12,17:30,89.21,11.91,0.5850,-0.0080
2025-04-12,17:45,92.16,9.60,0.5682,0.0215
2025-04-12,18:00,95.10,7.30,0.5499,0.0490
2025-04-12,18:15,98.02,5.00,0.5305,0.0748
2025-04-12,18:30,100.95,2.73,0.5100,0.0987
2025-04-12,18:45,103.89,0.47,0.4887,0.1209
2025-04-12,19:00,106.86,-1.75,0.4665,0.1414
2025-04-12,19:15,109.85,-3.94,0.4438,0.1602
2025-04-12,19:30,112.88,-6.09,0.4206,0.1775
2025-04-12,19:45,115.95,-8.20,0.3969,0.1932
2025-04-12,20:00,119.08,-10.24,0.3730,0.2075
2025-04-12,20:15,122.27,-12.23,0.3489,0.2203
2025-04-12,20:30,125.53,-14.14,0.3247,0.2318
2025-04-12,20:45,128.86,-15.98,0.3004,0.2421
2025-04-12,21:00,132.27,-17.74,0.2762,0.2511
2025-04-12,21:15,135.76,-19.40,0.2522,0.2590
2025-04-12,21:30,139.34,-20.96,0.2282,0.2658
2025-04-12,21:45,143.02,-22.40,0.2045,0.2716
2025-04-12,22:00,146.78,-23.73,0.1811,0.2765
2025-04-12,22:15,150.62,-24.93,0.1579,0.2805
2025-04-12,22:30,154.55,-25.99,0.1351,0.2838
2025-04-12,22:45,158.56,-26.91,0.1125,0.2865
2025-04-12,23:00,162.64,-27.68,0.0902,0.2885
2025-04-12,23:15,166.78,-28.29,0.0681,0.2901
2025-04-12,23:30,170.97,-28.73,0.0463,0.2911
2025-04-12,23:45,175.19,-29.01,0.0246,0.2917
2025-04-13,00:00,179.50,-28.76,0.0026,0.2946
2025-04-13,00:15,183.72,-28.69,-0.0191,0.2944
2025-04-13,00:30,187.92,-28.46,-0.0409,0.2939
2025-04-13,00:45,192.10,-28.06,-0.0628,0.2929
2025-04-13,01:00,196.24,-27.49,-0.0849,0.2915
2025-04-13,01:15,200.32,-26.77,-0.1072,0.2896
2025-04-13,01:30,204.33,-25.89,-0.1298,0.2871
2025-04-13,01:45,208.26,-24.87,-0.1527,0.2839
2025-04-13,02:00,212.12,-23.71,-0.1758,0.2801
2025-04-13,02:15,215.89,-22.42,-0.1993,0.2754
2025-04-13,02:30,219.57,-21.00,-0.2230,0.2698
2025-04-13,02:45,223.17,-19.48,-0.2469,0.2632
2025-04-13,03:00,226.68,-17.85,-0.2710,0.2556
2025-04-13,03:15,230.10,-16.12,-0.2952,0.2469
2025-04-13,03:30,233.44,-14.31,-0.3195,0.2369
2025-04-13,03:45,236.71,-12.41,-0.3438,0.2258
2025-04-13,04:00,239.91,-10.45,-0.3680,0.2132
2025-04-13,04:15,243.05,-8.42,-0.3921,0.1993
2025-04-13,04:30,246.14,-6.34,-0.4159,0.1840
2025-04-13,04:45,249.17,-4.20,-0.4393,0.1671
2025-04-13,05:00,252.17,-2.02,-0.4622,0.1487
2025-04-13,05:15,255.13,0.19,-0.4846,0.1286
2025-04-13,05:30,258.08,2.44,-0.5063,0.1069
2025-04-13,05:45,261.01,4.71,-0.5271,0.0834
2025-04-13,06:00,263.93,7.00,-0.5469,0.0581
2025-04-13,06:15,266.86,9.30,-0.5656,0.0310
2025-04-13,06:30,269.80,11.61,-0.5829,0.0020
2025-04-13,06:45,272.77,13.91,-0.5987,-0.0290
